3550839192,what did the baby hold onto,"{'A': 'father', 'B': 'apple', 'C': 'toys', 'D': 'lady', 'E': 'pram table'}","['A', 'C', 'A', 'D', 'C', 'C', 'C', 'C']",C,E,0
4942054721,how many goats can be spotted,"{'A': 'eight', 'B': 'two', 'C': 'one', 'D': 'three', 'E': 'four'}","['C', 'D', 'E', 'D', 'D', 'D', 'D', 'D']",D,A,0
3206694342,how many people are on stage,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'five', 'E': 'seven'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,B,0
5237219621,how many people are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'eleven', 'E': 'five'}","['B', 'B', 'B', 'B', 'B', 'A', 'B', 'B']",B,C,0
2834146886,how many dogs are there,"{'A': 'four', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'three'}","['C', 'B', 'B', 'B', 'C', 'C', 'B', 'B']",B,C,0
2679328607,how many times does the girl pass the toy to the boy,"{'A': 'six', 'B': 'two', 'C': 'four', 'D': 'five', 'E': 'three'}","['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",B,E,0
4036955771,how many performers are there,"{'A': 'six', 'B': 'seven', 'C': 'eleven', 'D': 'eight', 'E': 'five'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,B,0
6265968082,how many people are performing on stage,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'three', 'E': 'nine'}","['D', 'D', 'B', 'D', 'D', 'B', 'D', 'B']",D,A,0
4518113460,where are the people hanging out,"{'A': 'classroom', 'B': 'bus', 'C': 'kitchen', 'D': 'living room', 'E': 'snow mountain'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,D,0
2495861393,what is the relationship between the lady and the children,"{'A': 'caregiver', 'B': 'teacher student', 'C': 'friends', 'D': 'trainer and trainee', 'E': 'mother and children'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,B,0
2573424030,how many people in total are there in the video,"{'A': 'six', 'B': 'one', 'C': 'two', 'D': 'five', 'E': 'seven'}","['A', 'E', 'C', 'C', 'C', 'C', 'C', 'C']",C,E,0
11244289523,what is the relationship between the lady in black and the baby,"{'A': 'mother and child', 'B': 'parent offspring', 'C': 'colleagues', 'D': 'teacher', 'E': 'supervisor'}","['A', 'B', 'A', 'A', 'A', 'A', 'A', 'A']",A,B,0
6806999702,where is this video taken,"{'A': 'field', 'B': 'park', 'C': 'room', 'D': 'by a lake', 'E': 'speech event'}","['B', 'B', 'B', 'B', 'B', 'A', 'B', 'A']",B,A,0
5017166671,how many pople are on stage,"{'A': 'nine', 'B': 'six', 'C': 'three', 'D': 'two', 'E': 'four'}","['C', 'C', 'C', 'C', 'E', 'C', 'C', 'C']",C,E,0
8225502382,how many times does the man in dark green attempt to go up the slope,"{'A': 'one', 'B': 'eight', 'C': 'five', 'D': 'three', 'E': 'twelve'}","['D', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,C,0
4444192938,how many kids are there at the area,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'two', 'E': 'three'}","['D', 'D', 'E', 'D', 'D', 'D', 'D', 'A']",D,E,0
8552680285,how does the person sitting down position higher hands,"{'A': 'move wrists', 'B': 'right angle to his body', 'C': 'push chair behind', 'D': 'light on the speaker', 'E': 'on the handle'}","['B', 'E', 'E', 'B', 'B', 'B', 'C', 'C']",B,E,0
7887764754,what did the baby do to the dog,"{'A': 'feed it', 'B': 'let it jump', 'C': 'dice toy', 'D': 'kiss its head', 'E': 'playing fetch'}","['A', 'E', 'E', 'E', 'E', 'D', 'E', 'E']",E,A,0
3804148568,where are the people hanging out,"{'A': 'road', 'B': 'car', 'C': 'bus', 'D': 'outdoor porch', 'E': 'living room'}","['E', 'E', 'D', 'D', 'D', 'E', 'D', 'D']",D,E,0
7988210561,where is the toy sitting at,"{'A': 'chair', 'B': 'play area', 'C': 'on the bed', 'D': 'classroom', 'E': 'floor'}","['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",E,A,0
7492398760,where is this happening,"{'A': 'garden', 'B': 'bedroom', 'C': 'outdoors', 'D': 'room', 'E': 'car'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,A,0
5235909148,how many people are in the video,"{'A': 'three', 'B': 'six', 'C': 'one', 'D': 'four', 'E': 'eight'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'D']",C,D,0
5061117640,where is this happening,"{'A': 'in the sea', 'B': 'residential area', 'C': 'wooded areas', 'D': 'outdoors', 'E': 'office'}","['E', 'B', 'E', 'B', 'B', 'B', 'B', 'B']",B,E,0
5433090067,how was the girl positioned at the start of the video,"{'A': 'lying in bed', 'B': 'standing', 'C': 'sit on the toy cart', 'D': 'open her arms', 'E': 'sit on mat'}","['C', 'C', 'C', 'C', 'C', 'C', 'D', 'D']",C,B,0
9208803675,how many people are on the swing in the video,"{'A': 'five', 'B': 'one', 'C': 'six', 'D': 'two', 'E': 'eight'}","['D', 'B', 'B', 'D', 'B', 'B', 'D', 'B']",B,D,0
4636208292,how many people are cheering their glasses at the end,"{'A': 'five', 'B': 'three', 'C': 'four', 'D': 'seven', 'E': 'one'}","['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",E,C,0
7887764754,how many people are involved in the video,"{'A': 'four', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'two'}","['E', 'D', 'E', 'D', 'E', 'D', 'E', 'D']",E,D,0
3477387686,where did this video take place,"{'A': 'park', 'B': 'roadside', 'C': 'home', 'D': 'at a wedding', 'E': 'camp'}","['C', 'C', 'C', 'C', 'C', 'A', 'C', 'C']",C,A,0
7531285946,where is this video taken,"{'A': 'backyard', 'B': 'deserted area', 'C': 'front porch', 'D': 'outdoors', 'E': 'ball room'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,B,0
4136617240,how does the girl feel,"{'A': 'laughs', 'B': 'sad', 'C': 'happy', 'D': 'annoyed', 'E': 'confused but calm'}","['E', 'E', 'E', 'E', 'C', 'C', 'C', 'C']",E,C,0
14012319794,what did the girl take from the cupboard,"{'A': 'red hat', 'B': 'bottle of syrup', 'C': 'pet', 'D': 'baby snake', 'E': 'horse guide'}","['A', 'E', 'C', 'C', 'A', 'C', 'C', 'C']",C,B,0
